ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
CAT,ARQ,2002-12-31,2003-03-31,2002-12-31,-742000000,32851000000,,14628000000,18223000000,,7.953,,309000000,309000000,,1.289,5.003,17683000000,17683000000,,0.028,,,,,,,,,,,5472000000,,5472000000,34311349296,24,13.151,,,1.0,,,1683000000,,37198000000,,2763000000,27379000000,11344000000,,16937349296,,,,,,,,,,,,,,2389000000,,3.095,21.225,21.207,,24.6,0.84,0.84,16366000000,7849000000,,,,,,,,,1.0,688510134,688000000,,29.291,31168000000,,45.302,3284000000
CAT,ARQ,2003-03-31,2003-05-14,2003-03-31,-708000000,33538000000,,15070000000,18468000000,,8.189,-187000000,327000000,327000000,3644000000,1.41,4.948,18256000000,18256000000,332000000,0.027,0.17,244000000,576000000,0.119,576000000,244000000,178000000,0.18,0.18,0.18,5639000000,,5639000000,36112664051,,,31000000,0.045,1.0,1177000000,0.244,1681000000,66000000,39098000000,,3064000000,27899000000,10688000000,,18183664051,18000000,0,295000000,-120000000,175000000,-366000000,218000000,-9000000,129000000,129000000,129000000,0,0.027,2375000000,0.944,3.225,,,0,26.395,,,16570000000,7978000000,4821000000,4821000000,152000000,,,,,676000000,1.0,688905628,688600000,693600000,,31857000000,49000000,46.263,4382000000
CAT,ARQ,2003-06-30,2003-08-14,2003-06-30,-591000000,34220000000,,15489000000,18731000000,,8.602,-259000000,309000000,309000000,4447000000,1.387,4.771,18136000000,18136000000,339000000,0.02,0.17,619000000,958000000,0.161,958000000,619000000,554000000,0.58,0.57,0.58,5930000000,,5930000000,42204659074,,,620000000,0.899,1.0,1485000000,0.25,1681000000,65000000,39199000000,,2949000000,28290000000,11167000000,,24377659074,-18000000,18000000,-421000000,-120000000,-523000000,-415000000,879000000,41000000,399000000,399000000,399000000,0,0.067,2637000000,0.293,4.111,,,0,35.325,,,17167000000,8136000000,5932000000,5932000000,169000000,,,,,604000000,1.0,690096506,689400000,696800000,,32539000000,155000000,47.199,4322000000
CAT,ARQ,2003-09-30,2003-11-14,2003-09-30,-530000000,35067000000,,16011000000,19056000000,,9.085,-236000000,397000000,397000000,4259000000,1.45,4.573,18727000000,18727000000,337000000,0.02,0.18,352000000,689000000,0.124,689000000,352000000,291000000,0.32,0.31,0.32,6292000000,,6292000000,43543120506,,,74000000,0.107,1.0,1286000000,0.232,1675000000,61000000,40679000000,,3057000000,28775000000,11043000000,,25213120506,88000000,63000000,579000000,-121000000,521000000,-711000000,310000000,-32000000,222000000,222000000,222000000,0,0.04,2497000000,0.563,4.007,,,0,36.305,,,17660000000,8357000000,5545000000,5545000000,173000000,,,,,627000000,1.0,694480664,692600000,712200000,,33392000000,69000000,48.213,4968000000
CAT,ARQ,2003-12-31,2004-03-10,2003-12-31,-517000000,36465000000,,16791000000,19674000000,,8.804,-322000000,342000000,342000000,5065000000,1.33,5.0,19816000000,19816000000,339000000,0.02,0.18,528000000,867000000,0.134,867000000,528000000,474000000,0.51,0.49,0.51,6078000000,,6078000000,44743947560,25,14.48,337000000,0.488,1.0,1400000000,0.217,1637000000,54000000,41681000000,,3047000000,30387000000,12621000000,,25269947560,-55000000,-329000000,799000000,-130000000,340000000,-1069000000,659000000,15000000,349000000,349000000,349000000,0,0.054,3227000000,0.353,4.158,22.994,23.116,0,36.755,1.11,1.115,19175000000,8450000000,6465000000,6465000000,175000000,,,,,563000000,1.0,687524080,690400000,702800000,32.971,34828000000,125000000,50.446,4170000000
CAT,ARQ,2004-03-31,2004-05-10,2004-03-31,-500000000,37858000000,,17866000000,19992000000,,9.244,-140000000,368000000,368000000,4817000000,1.353,4.977,20910000000,20910000000,350000000,0.02,0.18,627000000,977000000,0.151,977000000,627000000,570000000,0.6,0.58,0.6,6334000000,,6334000000,45459827307,21,13.022,-42000000,-0.061,1.0,1650000000,0.255,1634000000,57000000,43566000000,,3678000000,31524000000,13200000000,,24917827307,26000000,-181000000,1115000000,-127000000,807000000,-912000000,98000000,33000000,412000000,412000000,412000000,0,0.064,3309000000,0.3,3.934,18.03,18.22,0,36.44,1.021,1.023,19821000000,8862000000,6467000000,6467000000,214000000,,,,,724000000,1.0,683804262,685224000,711472000,35.622,36224000000,158000000,52.864,4666000000
CAT,ARQ,2004-06-30,2004-08-09,2004-06-30,-549000000,38718000000,,18726000000,19992000000,,9.652,-307000000,467000000,467000000,5670000000,1.405,4.857,21414000000,21414000000,353000000,0.022,0.2,820000000,1173000000,0.155,1173000000,820000000,761000000,0.81,0.78,0.81,6610000000,,6610000000,44962243151,19,12.132,166000000,0.242,1.0,1894000000,0.25,1630000000,59000000,44710000000,,4097000000,32108000000,13325000000,,24015243151,99000000,38000000,681000000,-127000000,592000000,-979000000,473000000,13000000,552000000,552000000,552000000,0,0.073,3805000000,0.247,3.633,15.645,15.711,0,35.035,0.922,0.921,20338000000,9146000000,7564000000,7564000000,215000000,,,,,778000000,1.0,685464340,684800000,709600000,38.027,37088000000,209000000,54.159,5401000000
CAT,ARQ,2004-09-30,2004-11-08,2004-09-30,-540000000,40394000000,,19636000000,20758000000,,10.271,-368000000,417000000,417000000,5857000000,1.42,4.753,22273000000,22273000000,352000000,0.018,0.2,740000000,1092000000,0.143,1092000000,740000000,680000000,0.72,0.7,0.72,7021000000,,7021000000,51546940531,18,12.545,596000000,0.872,1.0,1792000000,0.234,1811000000,60000000,46613000000,,4509000000,33373000000,13826000000,,29690940531,-50000000,-120000000,684000000,-141000000,423000000,-1450000000,964000000,13000000,498000000,498000000,498000000,0,0.065,3934000000,0.278,4.229,16.395,16.542,0,43.505,1.055,1.057,21335000000,9667000000,7649000000,7649000000,240000000,,,,,734000000,1.0,682471912,683600000,706000000,41.172,38583000000,182000000,56.441,5810000000
CAT,ARQ,2004-12-31,2005-02-24,2004-12-31,-424000000,43091000000,,20856000000,22235000000,,10.907,-626000000,445000000,445000000,6596000000,1.287,4.771,23525000000,23525000000,342000000,0.017,0.2,809000000,1151000000,0.134,1151000000,809000000,755000000,0.85,0.81,0.85,7467000000,,7467000000,55028006168,18,12.526,-6152000000,-8.986,1.0,1975000000,0.23,1765000000,54000000,48196000000,,4675000000,35624000000,16210000000,,31948006168,28000000,41000000,150000000,-139000000,52000000,5418000000,-5526000000,84000000,573000000,573000000,573000000,0,0.067,4131000000,0.235,4.279,15.699,15.631,0,46.58,1.056,1.054,23465000000,9937000000,8571000000,8571000000,259000000,,,,,836000000,1.0,685873898,684600000,707400000,44.188,41326000000,182000000,60.365,4646000000
CAT,ARQ,2005-03-31,2005-05-06,2005-03-31,-525000000,44347000000,,20224000000,24123000000,,11.323,-272000000,517000000,517000000,6385000000,1.368,4.724,24434000000,24434000000,372000000,0.018,0.2,878000000,1250000000,0.15,1250000000,878000000,813000000,0.85,0.81,0.85,7747000000,,7747000000,54724180808,16,11.728,-93000000,-0.136,1.0,1954000000,0.234,1924000000,65000000,51553000000,,5230000000,36600000000,14787000000,,30807180808,72000000,-203000000,1151000000,-141000000,807000000,-943000000,179000000,29000000,581000000,581000000,581000000,0,0.07,3978000000,0.235,3.977,13.978,13.957,0,45.08,0.959,0.96,23785000000,10518000000,8339000000,8339000000,241000000,,,,,744000000,1.0,683389104,684200000,713200000,46.95,42423000000,232000000,62.004,5437000000
