ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
MCD,ARQ,2002-12-31,2003-03-12,2002-12-31,-1601300000,23970500000,,1715400000,22255100000,,8.075,,330400000,330400000,,0.708,1.332,9979400000,9979400000,,0.019,0.0,,,,,,,,,,10280900000,,10280900000,25356867577,13,8.485,,,1.0,,,1559800000,,29637400000,,111700000,13689600000,2422300000,,15707867577,,,,,,,,,,,,,,635800000,,1.528,17.58,17.686,,12.38,1.02,1.023,855300000,19204400000,,,,,,,,,1.0,1268809982,1273100000,,12.101,22410700000,,17.603,-706900000
MCD,ARQ,2003-03-31,2003-05-13,2003-03-31,-1442500000,24409900000,,1841800000,22568100000,,8.524,-326000000,488000000,488000000,2732700000,0.793,1.256,10006000000,10006000000,287200000,0.013,0.0,612600000,899800000,0.237,899800000,612600000,510800000,0.26,0.26,0.26,10821700000,,10821700000,32763171481,,,226100000,0.178,1.0,1067000000,0.281,1652000000,101800000,29952400000,,103700000,13588200000,2323500000,,23245171481,157600000,0,-46800000,0,-32800000,-361700000,552100000,0,327400000,327400000,327400000,0,0.086,488000000,0.0,2.148,,,0,18.27,,,816700000,19532300000,3799700000,3799700000,0,,,,,396400000,1.0,1272313710,1269600000,1269600000,,22757900000,183400000,17.925,-481700000
MCD,ARQ,2003-06-30,2003-08-08,2003-06-30,-1067300000,25092900000,,1904000000,23188900000,,9.166,-285500000,520400000,520400000,2975000000,0.783,1.151,9854000000,9854000000,270500000,0.01,0.0,809900000,1080400000,0.252,1080400000,809900000,708200000,0.37,0.37,0.37,11664000000,,11664000000,39731307192,,,400400000,0.315,1.0,1305800000,0.305,1717600000,101700000,30278000000,,111500000,13428900000,2430900000,,30397707192,32400000,-26000000,-344100000,0,-374600000,-278900000,685900000,0,470900000,470900000,470900000,0,0.11,533400000,0.0,2.606,,,0,23.89,,,807100000,20003500000,4280800000,4280800000,0,,,,,466400000,1.0,1272402980,1272500000,1272500000,,23375300000,237300000,18.37,-526900000
MCD,ARQ,2003-09-30,2003-11-07,2003-09-30,-1018700000,25234100000,,1938500000,23295600000,,9.161,-247600000,647400000,647400000,3076600000,0.736,1.166,9407500000,9407500000,274900000,0.009,0.0,916900000,1191800000,0.265,1191800000,916900000,823100000,0.43,0.43,0.43,11648600000,,11648600000,41771053039,,,782600000,0.615,1.0,1428000000,0.317,1763600000,93800000,29597200000,,116200000,13585500000,2633400000,,33010953039,127000000,-139500000,-530800000,0,-638700000,-264500000,1030200000,0,547400000,547400000,547400000,0,0.122,1015000000,0.0,2.834,,,0,26.01,,,703000000,20043300000,4504600000,4504600000,0,,,,,456300000,1.0,1269163900,1271500000,1271500000,,23470500000,275700000,18.459,-694900000
MCD,ARQ,2003-12-31,2004-03-05,2003-12-31,-635500000,25525100000,,1885400000,23639700000,,9.467,-448300000,492800000,492800000,3159400000,0.758,1.13,9730500000,9730500000,315600000,0.013,0.4,358200000,673800000,0.148,673800000,358200000,267500000,0.1,0.1,0.1,11981900000,,11981900000,46900899441,17,12.195,552300000,0.436,1.0,1396000000,0.306,1665100000,90700000,30611900000,,129400000,13543200000,2485800000,,37663199441,-154600000,-225500000,30100000,-503500000,-690700000,-464500000,1000600000,0,125700000,125700000,125700000,0,0.028,577400000,4.0,3.143,25.597,25.733,0,29.85,2.197,2.211,734500000,20172300000,4555400000,4555400000,0,,,,,513900000,1.0,1261748725,1265600000,1265600000,13.499,23860000000,141800000,18.853,-600400000
MCD,ARQ,2004-03-31,2004-05-06,2004-03-31,-654300000,25817900000,,2315300000,23502600000,,9.803,-143100000,969600000,969600000,3073800000,0.881,1.087,9749100000,9749100000,297200000,0.015,0.0,849500000,1146700000,0.261,1146700000,849500000,757800000,0.41,0.4,0.41,12368400000,,12368400000,43123558559,14,10.537,722000000,0.572,1.0,1325900000,0.301,1696900000,91700000,30273200000,,122300000,13449500000,2627300000,,34344058559,476800000,-291500000,-11600000,0,-241000000,-147300000,865100000,0,511500000,511500000,511500000,0,0.116,492700000,0.0,2.777,20.745,20.817,0,27.27,1.936,1.939,655000000,20684100000,4399700000,4399700000,0,,,,,457500000,1.0,1259408088,1261700000,1261700000,14.061,24121000000,246300000,19.118,-312000000
MCD,ARQ,2004-06-30,2004-08-06,2004-06-30,-837300000,25473200000,,2330500000,23142700000,,10.081,-260200000,930800000,930800000,3231200000,1.123,1.012,9144200000,9144200000,292200000,0.015,0.0,954000000,1246200000,0.264,1246200000,954000000,865900000,0.47,0.47,0.47,12662300000,,12662300000,41302862245,13,9.699,560100000,0.446,1.0,1497800000,0.317,1695100000,88100000,29916700000,,129800000,12810900000,2074800000,,33089462245,-38800000,-242300000,-425800000,0,-572800000,-286300000,820300000,0,590700000,590700000,590700000,0,0.125,537400000,0.0,2.613,18.639,18.681,0,26.34,1.819,1.819,694400000,21275100000,4729000000,4729000000,0,,,,,496500000,1.0,1256243821,1256000000,1256000000,14.481,23778100000,275200000,18.932,255700000
MCD,ARQ,2004-09-30,2004-11-05,2004-09-30,-644000000,26338300000,,2907800000,23430500000,,10.313,-297400000,1556900000,1556900000,3339200000,0.985,1.032,8863300000,8863300000,293200000,0.013,0.0,1093600000,1386800000,0.282,1386800000,1093600000,1005500000,0.62,0.61,0.62,12960600000,,12960600000,45097993602,13,10.126,973400000,0.775,1.0,1586500000,0.322,1755600000,88100000,28937100000,,140400000,13377700000,2952000000,,37791593602,626100000,-77200000,-342300000,0,-333600000,-311100000,1270800000,0,778400000,778400000,778400000,0,0.158,1220400000,0.0,2.916,18.836,18.788,0,30.06,2.031,2.03,648700000,21362800000,4925700000,4925700000,0,,,,,474600000,1.0,1257205376,1256700000,1256700000,14.808,24582700000,227100000,19.561,-44200000
MCD,ARQ,2004-12-31,2005-03-04,2004-12-31,-96000000,27837500000,,2857800000,24979700000,,11.231,-718600000,1379800000,1379800000,3458800000,0.812,0.96,9219500000,9219500000,318400000,0.016,0.0,663700000,982100000,0.196,982100000,663700000,573200000,0.32,0.31,0.32,14201500000,,14201500000,51040803949,14,10.719,228800000,0.181,1.0,1551500000,0.31,1828300000,90500000,30328400000,,147500000,13636000000,3520500000,,43201103949,-177100000,570500000,-35800000,-695000000,-486100000,-638400000,947400000,0,397900000,397900000,397900000,0,0.079,714300000,0.0,3.042,18.96,18.762,0,33.96,2.266,2.244,745500000,21755800000,5010300000,5010300000,0,,,,,551400000,1.0,1272117313,1264500000,1264500000,15.134,26009200000,175300000,20.569,-662700000
MCD,ARQ,2005-03-31,2005-05-06,2005-03-31,-301900000,27234000000,,2797500000,24436500000,,11.539,-251200000,1356500000,1356500000,3366100000,1.048,0.861,8658800000,8658800000,316500000,0.019,0.0,920000000,1236500000,0.257,1236500000,920000000,830200000,0.57,0.56,0.57,14637600000,,14637600000,44540790154,12,9.181,541800000,0.427,1.0,1436700000,0.299,1815800000,89800000,30051300000,,137700000,12596400000,2669200000,,37238490154,-23300000,-185000000,-358200000,0,-531100000,-285200000,793000000,0,727900000,727900000,727900000,0,0.152,495400000,0.0,2.544,14.926,14.838,0,29.38,1.913,1.914,686300000,22484000000,4802800000,4802800000,0,,,,,520100000,1.0,1267477541,1268500000,1289000000,15.347,25418200000,102300000,20.038,128300000
