ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
DD,ARQ,2004-03-31,2004-05-07,2004-03-31,-1748000000,38827000000,,20247000000,18580000000,,10.2,-254000000,3733000000,3733000000,5757000000,1.426,2.757,11771000000,11771000000,319000000,0.033,0.35,879000000,1198000000,0.146,1198000000,879000000,794000000,0.67,0.66,0.67,10203000000,,10203000000,50048622640,,,-536000000,-0.536,1.0,2448000000,0.298,4911000000,85000000,27756000000,,4054000000,28127000000,14198000000,,42010622640,460000000,47000000,1358000000,-352000000,1053000000,-417000000,-282000000,106000000,668000000,668000000,668000000,0,0.081,2214000000,0.522,4.117,,,0,42.0,,,5576000000,10501000000,8205000000,8205000000,337000000,,,,,820000000,1.0,1000252920,1000252920,,,33916000000,126000000,33.907,6049000000
DD,ARQ,2004-06-30,2004-08-05,2004-06-30,-1595000000,36012000000,,17572000000,18440000000,,10.505,-284000000,5694000000,5694000000,5455000000,1.785,2.335,9744000000,9744000000,334000000,0.033,0.35,461000000,795000000,0.103,795000000,461000000,380000000,0.5,0.5,0.5,10483000000,,10483000000,46480665650,,,410000000,0.411,1.0,2277000000,0.294,4936000000,81000000,25282000000,,3994000000,24482000000,9844000000,,42430665650,1886000000,-54000000,-1922000000,-350000000,-2451000000,3615000000,694000000,28000000,503000000,503000000,503000000,0,0.065,2350000000,0.7,4.048,,,0,42.52,,,6626000000,10591000000,7732000000,7732000000,333000000,,,,,828000000,1.0,997899004,997899004,,,31076000000,-123000000,31.141,7728000000
DD,ARQ,2004-09-30,2004-11-05,2004-09-30,-1591000000,36590000000,,17824000000,18766000000,,9.495,-292000000,5839000000,5839000000,4567000000,1.636,2.459,10736000000,10736000000,346000000,0.032,0.35,300000000,646000000,0.107,646000000,300000000,214000000,0.33,0.33,0.33,10257000000,,10257000000,52621771255,,,-10000000,-0.009,1.0,1460000000,0.242,5020000000,86000000,25573000000,,4189000000,25224000000,10894000000,,47724771255,145000000,-228000000,1006000000,-352000000,465000000,-547000000,282000000,-55000000,331000000,331000000,331000000,0,0.055,2362000000,1.061,4.653,,,0,44.18,,,6134000000,10374000000,6027000000,6027000000,308000000,,,,,681000000,1.0,1080234750,1080234750,,,31570000000,-117000000,29.225,6930000000
DD,ARQ,2004-12-31,2005-03-02,2004-12-31,-423000000,35632000000,,15211000000,20421000000,,11.411,-402000000,3369000000,3369000000,4637000000,1.916,2.034,6484000000,6484000000,348000000,0.026,0.7,173000000,521000000,0.086,521000000,173000000,63000000,0.28,0.28,0.28,11377000000,,11377000000,56285050850,31,17.812,2135000000,2.141,1.0,1394000000,0.231,4930000000,110000000,25878000000,,4489000000,23145000000,7939000000,,53170050850,-2470000000,-25000000,-4249000000,-350000000,-4617000000,-715000000,2537000000,325000000,278000000,278000000,278000000,0,0.046,2753000000,2.5,4.673,29.871,29.961,0,53.33,1.899,1.899,4889000000,10182000000,6031000000,6031000000,355000000,,,,,812000000,1.0,997000766,997000766,,28.079,30702000000,-215000000,30.794,7272000000
DD,ARQ,2005-03-31,2005-05-05,2005-03-31,-466000000,37445000000,,17242000000,20203000000,,11.947,-251000000,4437000000,4437000000,5051000000,1.854,2.053,8939000000,8939000000,340000000,0.029,0.0,1580000000,1920000000,0.245,1920000000,1580000000,1476000000,0.97,0.96,0.97,11900000000,,11900000000,52523559548,20,13.53,-257000000,-0.258,1.0,2775000000,0.355,4902000000,104000000,27746000000,,4502000000,24436000000,9299000000,,48021559548,1068000000,-100000000,2518000000,-351000000,2028000000,-672000000,-6000000,-282000000,967000000,967000000,967000000,0,0.124,2626000000,0.0,4.035,23.098,23.178,0,48.21,1.739,1.739,6299000000,10451000000,7826000000,7826000000,313000000,,,,,807000000,1.0,996091258,996091258,,27.724,32543000000,509000000,32.671,7943000000
DD,ARQ,2005-06-30,2005-08-05,2005-06-30,-534000000,37520000000,,17660000000,19860000000,,12.522,-297000000,4831000000,4831000000,5220000000,1.86,1.969,9479000000,9479000000,333000000,0.033,0.37,1652000000,1985000000,0.244,1985000000,1652000000,1532000000,1.02,1.01,1.02,12456000000,,12456000000,47134303940,12,9.293,140000000,0.141,1.0,2902000000,0.357,4889000000,120000000,27783000000,,4277000000,24525000000,9496000000,,42486303940,394000000,-65000000,459000000,-372000000,23000000,228000000,437000000,-294000000,1015000000,1015000000,1015000000,0,0.125,2424000000,0.363,3.411,16.398,16.427,0,42.71,1.517,1.517,6978000000,11010000000,8122000000,8122000000,339000000,,,,,866000000,1.0,994762443,994762443,,28.153,32631000000,517000000,32.803,8164000000
DD,ARQ,2005-09-30,2005-11-03,2005-09-30,-541000000,38417000000,,17635000000,20782000000,,13.083,-320000000,5147000000,5147000000,4709000000,1.643,2.15,10695000000,10695000000,338000000,0.033,0.37,493000000,831000000,0.132,831000000,493000000,353000000,-0.09,-0.09,-0.09,12028000000,,12028000000,45090287739,11,8.577,-922000000,-1.003,1.0,1599000000,0.253,4853000000,140000000,28380000000,,4454000000,25859000000,10732000000,,39542287739,316000000,7000000,1265000000,-372000000,905000000,-51000000,-602000000,64000000,-82000000,-82000000,-82000000,0,-0.013,2282000000,-4.111,3.288,18.155,19.729,0,43.01,1.398,1.398,6331000000,10557000000,6308000000,6308000000,324000000,,,,,751000000,1.0,919374279,919374279,,30.768,33564000000,435000000,36.507,6903000000
DD,ARQ,2005-12-31,2006-02-28,2005-12-31,-518000000,33250000000,,12422000000,20828000000,,9.682,-472000000,1736000000,1736000000,4721000000,1.664,2.678,8180000000,8180000000,347000000,0.037,0.74,314000000,661000000,0.106,661000000,314000000,160000000,0.18,0.18,0.18,8907000000,,8907000000,43463549461,10,8.053,2241000000,2.436,1.0,1514000000,0.243,4771000000,154000000,27460000000,,4743000000,23853000000,7463000000,,37019549461,-3411000000,-3013000000,-2470000000,-344000000,-5807000000,-107000000,2713000000,-210000000,153000000,153000000,153000000,0,0.025,2819000000,4.111,4.156,18.032,19.346,0,40.24,1.299,1.299,4801000000,7935000000,6235000000,6235000000,360000000,,,,,799000000,1.0,919968923,919968923,,30.97,28479000000,7000000,30.956,4959000000
DD,ARQ,2006-03-31,2006-05-04,2006-03-31,-513000000,34313000000,,13382000000,20931000000,,10.283,-341000000,1456000000,1456000000,5336000000,1.673,2.571,8991000000,8991000000,345000000,0.033,0.0,1163000000,1508000000,0.197,1508000000,1163000000,1049000000,0.88,0.88,0.88,9473000000,,9473000000,48789505304,13,9.787,-722000000,-0.784,1.0,2328000000,0.304,4837000000,114000000,29012000000,,4652000000,24351000000,7999000000,,41254505304,-280000000,18000000,813000000,-345000000,432000000,-325000000,-381000000,-6000000,817000000,817000000,817000000,0,0.107,2536000000,0.0,4.355,21.679,22.503,0,44.78,1.456,1.456,6143000000,8408000000,7664000000,7664000000,313000000,,,,,791000000,1.0,921270775,921270775,,30.75,29476000000,232000000,31.995,5383000000
DD,ARQ,2006-06-30,2006-08-04,2006-06-30,-488000000,34357000000,,13202000000,21155000000,,11.06,-374000000,820000000,820000000,5228000000,1.654,2.322,8531000000,8531000000,341000000,0.037,0.37,1372000000,1713000000,0.219,1713000000,1372000000,1253000000,1.05,1.04,1.05,10195000000,,10195000000,44250800551,13,9.389,75000000,0.081,1.0,2610000000,0.333,4790000000,119000000,29295000000,,4453000000,23677000000,7983000000,,36539800551,-636000000,23000000,-515000000,-344000000,-854000000,-224000000,449000000,-7000000,975000000,975000000,975000000,0,0.124,2342000000,0.352,3.584,19.613,19.624,0,39.64,1.303,1.303,6875000000,9038000000,7838000000,7838000000,328000000,,,,,853000000,1.0,921791134,921791134,,30.424,29567000000,278000000,32.076,5219000000
