ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
UTX,ARQ,2002-12-31,2003-02-10,2002-12-31,-2977000000,29090000000,,11751000000,17339000000,,8.881,,2080000000,2080000000,,1.487,2.482,4873000000,4873000000,,0.015,0.12,,,,,,,,,,8355000000,,8355000000,32887018151,9,7.773,,,1.0,,,6981000000,,16999000000,,3719000000,20735000000,7903000000,,30094018151,,,,,,,,,,,,,,2095000000,,3.602,13.459,13.73,,31.99,1.067,1.067,4277000000,10836000000,,,,,,,,,1.0,940732046,940732046,,29.989,22109000000,,23.502,3848000000
UTX,ARQ,2002-12-31,2003-03-03,2002-12-31,-2977000000,29090000000,,11751000000,17339000000,,8.881,,2080000000,2080000000,,1.487,2.482,4873000000,4873000000,,0.017,0.12,,,,,,,,,,8355000000,,8355000000,29980156129,8,7.086,,,1.0,,,6981000000,,16999000000,,3719000000,20735000000,7903000000,,27187156129,,,,,,,,,,,,,,2095000000,,3.254,12.159,12.403,,28.9,0.964,0.964,4277000000,10836000000,,,,,,,,,1.0,940732046,940732046,,29.989,22109000000,,23.502,3848000000
UTX,ARQ,2003-03-31,2003-04-23,2003-03-31,-2873000000,29719000000,,11929000000,17790000000,,9.234,-87000000,1927000000,1927000000,4866000000,1.447,2.424,4904000000,4904000000,180000000,0.016,0.12,802000000,982000000,0.147,982000000,802000000,711000000,0.53,0.5,0.53,8680000000,,8680000000,31630804492,,,165000000,0.176,1.0,1836000000,0.274,7004000000,91000000,17450000000,,3963000000,21039000000,8242000000,,28653804492,-153000000,-201000000,15000000,-115000000,-323000000,-108000000,252000000,26000000,502000000,502000000,502000000,0,0.075,2291000000,0.226,3.301,,,0,30.62,,,4343000000,11192000000,6702000000,6702000000,235000000,,,,,764000000,1.0,935787214,940000000,1002000000,,22715000000,209000000,24.165,3687000000
UTX,ARQ,2003-06-30,2003-07-21,2003-06-30,-2572000000,30907000000,,12709000000,18198000000,,10.177,-109000000,2415000000,2415000000,5619000000,1.516,2.244,4892000000,4892000000,187000000,0.014,0.14,988000000,1175000000,0.151,1175000000,988000000,895000000,0.67,0.63,0.67,9526000000,,9526000000,37052080732,,,694000000,0.741,1.0,2171000000,0.279,7068000000,93000000,17933000000,,3911000000,21381000000,8383000000,,34575080732,488000000,-50000000,-25000000,-127000000,-148000000,-220000000,803000000,53000000,632000000,632000000,632000000,0,0.081,2400000000,0.209,3.63,,,0,36.875,,,4653000000,11673000000,7790000000,7790000000,281000000,,,,,857000000,1.0,937629308,936000000,1000000000,,23839000000,263000000,25.469,4326000000
UTX,ARQ,2003-09-30,2003-10-20,2003-09-30,-2533000000,34062000000,,12144000000,21918000000,,10.765,-126000000,1421000000,1421000000,5713000000,1.219,2.366,5456000000,5456000000,203000000,0.012,0.14,1001000000,1204000000,0.151,1204000000,1001000000,906000000,0.67,0.64,0.67,10119000000,,10119000000,43703150760,,,896000000,0.953,1.0,2241000000,0.282,9135000000,95000000,19003000000,,3963000000,23943000000,9959000000,,39668150760,-994000000,-50000000,-581000000,-127000000,-768000000,-1248000000,1022000000,0,639000000,639000000,639000000,0,0.08,2695000000,0.209,3.92,,,0,42.15,,,4971000000,12137000000,7954000000,7954000000,260000000,,,,,933000000,1.0,941118642,940000000,1008000000,,24927000000,267000000,26.518,2185000000
UTX,ARQ,2003-12-31,2004-02-05,2003-12-31,-1799000000,34648000000,,12364000000,22284000000,,11.358,-208000000,1623000000,1623000000,6310000000,1.201,1.96,5301000000,5301000000,229000000,0.012,0.17,886000000,1115000000,0.13,1115000000,886000000,790000000,0.6,0.58,0.6,11707000000,,11707000000,52380434004,14,11.703,590000000,0.572,1.0,2278000000,0.265,9329000000,96000000,18702000000,,3794000000,22941000000,10295000000,,48702434004,202000000,-100000000,-215000000,-164000000,-457000000,-185000000,798000000,46000000,588000000,588000000,588000000,0,0.068,2867000000,0.283,4.16,20.628,19.207,0,47.25,1.569,1.569,5187000000,12527000000,8588000000,8588000000,251000000,,,,,1100000000,1.0,1030739344,1030739344,,30.108,25319000000,202000000,24.564,2069000000
UTX,ARQ,2004-03-31,2004-05-04,2004-03-31,-1759000000,35928000000,,13372000000,22556000000,,12.134,-123000000,1731000000,1731000000,6270000000,1.192,1.973,5005000000,5005000000,262000000,0.014,0.17,911000000,1173000000,0.136,1173000000,911000000,824000000,0.58,0.57,0.58,12085000000,,12085000000,47659058804,12,10.212,667000000,0.67,1.0,2376000000,0.275,9515000000,87000000,18471000000,,4495000000,23843000000,11216000000,,44385058804,108000000,-216000000,-281000000,-166000000,-589000000,-96000000,790000000,3000000,579000000,579000000,579000000,0,0.067,2991000000,0.293,3.673,18.206,17.135,0,43.18,1.346,1.304,5365000000,12915000000,8646000000,8646000000,308000000,,,,,1105000000,1.0,1027907800,996000000,1016000000,33.11,26413000000,245000000,26.519,2156000000
UTX,ARQ,2004-06-30,2004-07-29,2004-06-30,-1825000000,36692000000,,14163000000,22529000000,,12.581,-148000000,2018000000,2018000000,6971000000,1.242,1.94,4965000000,4965000000,252000000,0.014,0.17,1189000000,1441000000,0.15,1441000000,1189000000,1098000000,0.84,0.83,0.84,12480000000,,12480000000,51091434378,12,10.357,953000000,0.961,1.0,2651000000,0.276,9644000000,91000000,18594000000,,4442000000,24212000000,11401000000,,48144434378,287000000,-264000000,-20000000,-165000000,-452000000,-345000000,1101000000,-17000000,837000000,837000000,837000000,0,0.087,3269000000,0.202,3.858,18.216,17.426,0,47.05,1.383,1.341,6000000000,13578000000,9622000000,9622000000,313000000,,,,,1088000000,1.0,1023261092,992000000,1010000000,35.091,27048000000,261000000,27.266,2762000000
UTX,ARQ,2004-09-30,2004-10-27,2004-09-30,-1712000000,37631000000,,14677000000,22954000000,,13.143,-180000000,2340000000,2340000000,6797000000,1.258,1.886,5059000000,5059000000,230000000,0.015,0.17,1115000000,1345000000,0.144,1345000000,1115000000,1026000000,0.73,0.71,0.73,13038000000,,13038000000,50194909749,12,9.893,770000000,0.776,1.0,2542000000,0.272,9666000000,89000000,19014000000,,4622000000,24593000000,11670000000,,47475909749,322000000,-208000000,42000000,-165000000,-299000000,-349000000,950000000,20000000,722000000,722000000,722000000,0,0.077,3100000000,0.233,3.641,17.416,16.83,0,46.45,1.312,1.273,6063000000,14103000000,9339000000,9339000000,296000000,,,,,1070000000,1.0,1022086324,992000000,1010000000,36.487,27965000000,304000000,28.191,3007000000
UTX,ARQ,2004-12-31,2005-02-10,2004-12-31,-1152000000,40035000000,,15522000000,24513000000,,13.686,-344000000,2265000000,2265000000,7183000000,1.199,1.858,5591000000,5591000000,234000000,0.014,0.17,1021000000,1255000000,0.128,1255000000,1021000000,925000000,0.66,0.65,0.66,14008000000,,14008000000,55865188098,13,10.714,514000000,0.502,1.0,2655000000,0.27,12127000000,96000000,18287000000,,5006000000,26027000000,12947000000,,52539188098,-75000000,-304000000,301000000,-164000000,-62000000,-972000000,858000000,101000000,650000000,650000000,650000000,0,0.066,3490000000,0.258,3.751,18.845,18.267,0,51.33,1.403,1.403,6315000000,14569000000,9838000000,9838000000,339000000,,,,,1235000000,1.0,1023557142,1023557142,,36.583,27908000000,275000000,27.266,2575000000
