ticker,dimension,calendardate,datekey,reportperiod,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,currentratio,de,debt,debtusd,depamor,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netmargin,payables,payoutratio,pb,pe,pe1,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxexp,tbvps,workingcapital
GE,ARQ,2003-03-31,2003-05-02,2003-03-31,-2072000000,583634000000,,,,,6.64,-1785000000,9499000000,9499000000,16028000000,,7.712,285407000000,285407000000,1528000000,0.025,0.19,6630000000,8158000000,0.269,8158000000,6630000000,4034000000,0.32,0.32,0.32,66358000000,,66358000000,566544046960,,,1714000000,0.171,1.0,14291000000,0.471,48648000000,2596000000,810894000000,,9198000000,511763000000,,,290636046960,589000000,-120000000,3118000000,-1895000000,1552000000,-4462000000,3499000000,0,2999000000,2999000000,2999000000,70000000,0.099,18859000000,0.594,4.38,,,0,29.08,,,252010000000,76653000000,30319000000,30319000000,0,,,,,0,1.0,9994362000,9994362000,,,534986000000,1035000000,53.529,
GE,ARQ,2003-06-30,2003-08-01,2003-06-30,1005000000,614857000000,,,,,7.183,-2271000000,6535000000,6535000000,17657000000,,7.468,303205000000,303205000000,1855000000,0.026,0.19,7693000000,9548000000,0.285,9548000000,7693000000,5010000000,0.38,0.38,0.38,71968000000,,71968000000,581806357160,,,6028000000,0.602,1.0,15853000000,0.473,50216000000,2683000000,861311000000,,9218000000,537433000000,,,285136357160,-2348000000,286000000,11962000000,-1926000000,10079000000,-20726000000,8299000000,0,3794000000,3794000000,3794000000,72000000,0.113,20786000000,0.5,3.962,,,0,28.46,,,265361000000,78517000000,33510000000,33510000000,0,,,,,0,1.0,10018846000,10018846000,,,564641000000,1216000000,56.358,
GE,ARQ,2003-09-30,2003-10-31,2003-09-30,-742000000,626933000000,,,,,7.219,-2462000000,8321000000,8321000000,17518000000,,7.57,290430000000,290430000000,1741000000,0.026,0.19,7279000000,9020000000,0.27,9020000000,7279000000,4748000000,0.4,0.4,0.4,72481000000,,72481000000,573394348600,,,8644000000,0.861,1.0,15876000000,0.475,50086000000,2531000000,858956000000,,9047000000,548661000000,,,291285348600,1183000000,162000000,-11491000000,-1908000000,-19111000000,9188000000,11106000000,0,3649000000,3649000000,3649000000,77000000,0.109,20567000000,0.475,4.019,,,0,29.01,,,263873000000,80254000000,33394000000,33394000000,0,,,,,0,1.0,10040860000,10040860000,,,576847000000,1099000000,57.45,
GE,ARQ,2003-12-31,2004-03-01,2003-12-31,2815000000,647483000000,,,,,7.856,1696000000,12664000000,12664000000,20124000000,,7.104,304921000000,304921000000,1832000000,0.024,0.4,8147000000,9979000000,0.27,9979000000,8147000000,5525000000,0.46,0.45,0.46,79180000000,,79180000000,622736556444,20,16.966,9081000000,0.901,1.0,16840000000,0.456,55025000000,2622000000,884715000000,,8752000000,562523000000,,,330479556444,4330000000,398000000,9694000000,-1914000000,3848000000,-6903000000,7385000000,0,4560000000,4560000000,4560000000,71000000,0.123,21837000000,0.87,4.174,22.029,21.019,0,32.79,2.463,2.463,273359000000,82796000000,36964000000,36964000000,0,,,,,0,1.0,10078668998,10078668998,,13.314,592458000000,965000000,58.783,
GE,ARQ,2004-03-31,2004-05-04,2004-03-31,4405000000,662106000000,,,,,8.469,-2376000000,13371000000,13371000000,17161000000,,6.583,312684000000,312684000000,1997000000,0.026,0.0,6868000000,8865000000,0.266,8865000000,6868000000,4222000000,0.32,0.32,0.32,86486000000,,86486000000,610186005120,20,16.31,5635000000,0.552,1.0,16189000000,0.485,57083000000,2646000000,904336000000,,9007000000,569329000000,,,310873005120,707000000,4053000000,4327000000,-2019000000,2492000000,-9796000000,8011000000,0,3240000000,3240000000,3240000000,69000000,0.097,19794000000,0.0,3.594,20.394,19.513,0,30.44,2.266,2.266,279030000000,84014000000,33350000000,33350000000,0,,,,,0,1.0,10212648000,10212648000,,13.436,605023000000,982000000,59.243,
GE,ARQ,2004-06-30,2004-07-30,2004-06-30,1486000000,697085000000,,,,,9.309,-3905000000,10265000000,10265000000,19873000000,,5.922,335708000000,335708000000,2057000000,0.024,0.2,7654000000,9711000000,0.262,9711000000,7654000000,4740000000,0.38,0.37,0.38,98282000000,,98282000000,676504712750,22,18.004,5436000000,0.515,1.0,17162000000,0.463,80878000000,2914000000,941650000000,,9605000000,582072000000,,,351061712750,-3106000000,-90000000,-3742000000,-2021000000,-3278000000,-9169000000,9341000000,0,3924000000,3924000000,3924000000,201000000,0.106,23474000000,0.526,3.572,22.836,21.314,0,33.25,2.494,2.494,303370000000,85822000000,37035000000,37035000000,0,,,,,0,1.0,10558247000,10558247000,,13.33,616207000000,816000000,58.363,
GE,ARQ,2004-09-30,2004-10-26,2004-09-30,2775000000,704620000000,,,,,9.627,-2966000000,10075000000,10075000000,20570000000,,5.763,339500000000,339500000000,2104000000,0.024,0.2,8032000000,10136000000,0.265,10136000000,8032000000,5089000000,0.38,0.38,0.38,101777000000,,101777000000,684965832790,22,17.703,6661000000,0.63,1.0,17702000000,0.463,81372000000,2943000000,952673000000,,9734000000,586526000000,,,355540832790,-190000000,-99000000,1200000000,-2118000000,-2751000000,-7066000000,9627000000,0,4051000000,4051000000,4051000000,269000000,0.106,23587000000,0.526,3.493,22.538,21.838,0,33.63,2.442,2.442,304780000000,87761000000,38272000000,38272000000,0,,,,,0,1.0,10572133000,10572133000,,13.774,623248000000,1038000000,58.952,
GE,ARQ,2004-12-31,2005-03-01,2004-12-31,7974000000,750330000000,,,,,10.404,1974000000,15328000000,15328000000,23670000000,,5.655,370907000000,370907000000,2227000000,0.024,0.44,9459000000,11686000000,0.267,11686000000,9459000000,6055000000,0.52,0.52,0.52,110284000000,,110284000000,728908160528,22,18.043,11479000000,1.083,1.0,20036000000,0.458,83240000000,3404000000,1022669000000,,9778000000,623663000000,,,373329160528,5253000000,129000000,10039000000,-2120000000,8131000000,-12383000000,9505000000,0,5378000000,5378000000,5378000000,389000000,0.123,27058000000,0.846,3.385,22.499,22.012,0,35.22,2.45,2.45,333180000000,90795000000,43706000000,43706000000,0,,,,,0,1.0,10599919379,10599919379,,14.374,667090000000,677000000,62.933,
GE,ARQ,2005-03-31,2005-05-06,2005-03-31,7765000000,752223000000,,,,,10.642,-2941000000,12899000000,12899000000,20464000000,,5.5,369697000000,369697000000,2288000000,0.023,0.0,8876000000,11164000000,0.281,11164000000,8876000000,5099000000,0.37,0.37,0.37,112872000000,,112872000000,737020232000,21,17.262,6911000000,0.652,1.0,19262000000,0.485,86724000000,3777000000,1022297000000,,10550000000,620763000000,,,380222232000,-2429000000,121000000,-768000000,-2336000000,-4187000000,-8094000000,9852000000,0,3965000000,3965000000,3965000000,315000000,0.1,23473000000,0.0,3.369,21.955,21.727,0,35.85,2.395,2.395,334506000000,93035000000,39726000000,39726000000,0,,,,,0,1.0,10605920000,10605920000,,14.967,665499000000,1134000000,62.748,
GE,ARQ,2005-06-30,2005-07-29,2005-06-30,5096000000,740362000000,,,,,10.601,-3215000000,12894000000,12894000000,21250000000,,5.435,365479000000,365479000000,1994000000,0.025,0.22,9758000000,11752000000,0.283,11752000000,9758000000,5861000000,0.44,0.44,0.44,112384000000,,112384000000,718312979500,19,16.056,2461000000,0.232,1.0,20306000000,0.489,85477000000,3897000000,1007470000000,,10501000000,610776000000,,,365727979500,-5000000,-510000000,-2589000000,-2341000000,-5762000000,81000000,5676000000,0,4647000000,4647000000,4647000000,456000000,0.112,22754000000,0.5,3.254,20.272,20.175,0,34.5,2.24,2.24,326318000000,95343000000,41556000000,41556000000,0,,,,,0,1.0,10600811000,10600811000,,15.401,654885000000,1214000000,61.777,
